Cluster ID,confidence_score,Id,Name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Progmod,canonical_Phone,canonical_Center Director,canonical_Name,canonical_Number per Site EHS,canonical_Address,canonical_Agency,canonical_Column,canonical_IDHS Provider ID,canonical_Fax,canonical_Neighborhood,canonical_Email Address,canonical_Ounce of Prevention Description,canonical_Eearly Head Start Fund,canonical_Program Option,canonical_NAEYC Valid Until,canonical_ECE Available Programs,canonical_Id,canonical_NAEYC Program Id,canonical_Website,canonical_CC fund,canonical_Number per Site HS,canonical_Column2,canonical_Head Start Fund,canonical_Funded Enrollment,canonical_Zip,canonical_Length of Day,canonical_Purple binder service type,canonical_Director,canonical_Executive Director,canonical_Program Name
346,,428,"Fresh Start Daycare, Inc.",6924 W. North Avenue,,4792870,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,429,Eyes on the Future,6969 N. Ravenswood,,9730771,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,430,Abraham Lincoln Centre Roseland,7 E. 119th St.,,2647633,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,431,YMCA Garfield,7 N. Homan Avenue,,2653900,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,432,Children?s Developmental Institute SS,7037 S. Stony Island,,3633200,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.998213,433,Christopher House Rogers Park,7059 N. Greenview,,2745477,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'2745477',b'',b'christopher house - christopher house - rogers park',b'',b'7059 n greenview ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'170',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
351,,434,Abraham Lincoln Center Donoghue,707 E. 37th St.,,7295325,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,435,City Colleges Kennedy King CDC,710 W. 65th St,,6025447,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,436,Archdiocese of Chicago - St. Columbanus School,7120 S. Calumet Ave.,,2243811,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,437,Archdiocese of Chicago - Queen of the Universe,7130 S. Hamlin,,5824266,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,438,Little Hands Child Creative Center,7146-48 S. Ashland Ave.,,4710662,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.995597,439,Ada S. McKinley Ersula Howard,7222 S. Exchange,,2219711,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'2219711',b'',b'ada s. mckinley community services - mckinley - howard',b'',b'7222 s exchange ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'172',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
356,,440,UIC Children?s Center I - East,728 W. Roosevelt (m/c 050) Rm. 287,,4135331,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,441,"Itsy Bitsy People Palace, Inc.",7419 S. Cottage Grove,,8467396,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,442,Little People Day Care & Kindergarten,7428 N. Rogers Ave.,,7612305,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,443,Chicago Commons NIA,744 N. Monticello,,8264259,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,444,City Colleges Daley Semester Program,7500 S. Pulaski,,8387562,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.976315,445,Howard Area Early Childhood Center,7510 N. Ashland,,7647610,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'7647610',b'',b'howard area community center - howard area community center',b'',b'7510 n ashland ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'176',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
361,,446,Jolly Fun House Playschool,7559 W. Addison,,6376115,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,447,Chicago Youth Centers Rebecca K. Crown,7601 S. Phillips,,7310444,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,448,Archdiocese of Chicago - St. Sabina Academy,7800 S. Throop St.,,4835000,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,449,New Concept,7825 S. Ellis,,6519599,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,450,Ada S. McKinley Wright Renaissance,7939 S. Western,,4768805,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,451,Ezzard Charles School,7946 S. Ashland,,4870227,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,452,Children?s Center for Creative Learning,7954-58 S. Western,,4714927,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,453,Tiny Tot Villa,8128 S. DR MARTIN LUTHER KING JR Drive,,4836251,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,454,NIA LTD. The Learning Tree,8128 S. Kedzie,,7788802,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,455,New Pisgah Day Care Center,8128 S. Racine Ave.,,8735392,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,456,"Terry Town Nursery School, Inc.",817 N. Hamlin,,4894271,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,457,Chipper Preschool,8225-29 S. Kedzie,,7785757,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,458,Archdiocese of Chicago - St. Michael,8231 S. Shore Drive,,2210212,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,459,Pinks Child Care Academy,8236 S. Kedzie,,8637465,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,460,South Central Holistic PreK Program,8316 S. Ellis,,4830900,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,461,South Harper Montessori School,8358 S. Stony Island,,7340303,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,462,Bethune Educational Center,843 W. 103rd Street,,2336100,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.998546,463,Christopher House Lakeshore,850 W. Eastwood,,2719403,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'2719403',b'',b'christopher house - christopher house - lakeshore',b'',b'850 w eastwood ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'186',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
378,,464,Institute for Creative Learning,8515 S. Stony Island,,7686688,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.942176,465,Dorothy Sutton Branch Headstart and Daycare,8601 S. State St.,,7234445,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'7234445',b'',b'dorothy sutton branch - dorothy sutton branch',b'',b'8601 s state st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'188',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
379,,466,McCann?s Daycare Center,8612 S. Stony Island,,3757932,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,467,Little Elite Academy,8748 S. Aberdeen,,4487990,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,468,Tots Express Learning Center,8938-40 S. Cottage Grove,,7238687,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,469,Children's Village Day Care and Kindergarten,9011 S. Cottage Grove,,8731700,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,470,Chesterfield Tom Thumb Day Care 2,9214 S. Cottage Grove,,8743985,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.99981623888,471,Centers for New Horizons Altgeld Gardens I,941 E. 132nd Street,,4683055,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'4683055',b'',b'centers for new horizons - altgeld gardens i',b'',b'941 e 132nd pl',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'192',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
384,,472,Salvation Army Red Shield,945 W. 69th St.,,3583224,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,473,Woodlawn Early Childhood Development,950 E. 61st Street,,6673300,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,474,Chicago State University,9501 S. DR MARTIN LUTHER KING JR Drive,,9952556,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,475,Chicago Youth Centers Dorothy Gautreaux,975 E. 132nd Street,,2911000,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,476,Archdiocese of Chicago - St. Margaret of Scottland,9833 S. Throop St.,,2381088,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,477,Carole Robertson Center For Learning - Maribella Rodriguez,1012 N Kedvale Ave,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.999980866909,478,Hull House Association - Child Dev. Central Office- Hull House CDS-Homes,1030 W Van Buren St,,9068600,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'9068600',b'',b'hull house association - child dev. central office- hull house cds-homes',b'',b'1030 w van buren st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'478',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
6,0.999980866909,479,Hull House Association - Child Dev. Central Office- Hull House CDS-Homes,1030 W Van Buren St,,9068600,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'9068600',b'',b'hull house association - child dev. central office- hull house cds-homes',b'',b'1030 w van buren st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'478',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
15,0.999980866909,480,Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave,,7466024,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7466024',b'',b'marcy newberry association - fosco abla center',b'',b'1312 s racine ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'28',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'early head start'
15,0.999980866909,481,Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave,,7466024,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7466024',b'',b'marcy newberry association - fosco abla center',b'',b'1312 s racine ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'28',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'early head start'
25,0.999418059985,482,Chicago Commons Association - Taylor Center for New Experiences,1633 N Hamlin Ave,,2278551,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2278551',b'',b'chicago commons association - taylor center for new experiences',b'',b'1633 n hamlin ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'482',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'head start'
28,0.999954342842,483,Erie Neighborhood House - Erie Community Center,1701 W Superior St,,5635800,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5635800',b'',b'erie neighborhood house - erie community center',b'',b'1701 w superior st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'483',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'head start'
390,,484,ChildServ - Pilsen,1711 W Garfield Blvd,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.999949256579,485,North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave,,3424499,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'3424499',b'',b'north avenue day nursery - north avenue day nursery',b'',b'2001 w pierce ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'head start'
391,,486,Carole Robertson Center For Learning - Delondia Robinson,2252 S Central Park Ave,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.999980866909,487,El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave,,5231629,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5231629',b'',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'',b'2325 s california ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'487',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
42,0.999980866909,488,El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave,,5231629,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5231629',b'',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'',b'2325 s california ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'487',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
50,0.999980866909,489,YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave,,8473115,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'8473115',b'',b'ymca of metropolitan chicago - rauner',b'',b'2700 s western ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'81',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
50,0.999980866909,490,YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave,,8473115,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'8473115',b'',b'ymca of metropolitan chicago - rauner',b'',b'2700 s western ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'81',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
392,,491,Carole Robertson Center For Learning - Aurora Nunez,2701 W 18th St,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.999971061945,492,Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St,,5211600,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5211600',b'',b'carole robertson center for learning - carole robertson center 2929',b'',b'2929 w 19th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'91',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
53,0.999971061945,493,Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St,,5211600,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5211600',b'',b'carole robertson center for learning - carole robertson center 2929',b'',b'2929 w 19th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'91',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
393,,494,Carole Robertson Center For Learning - Sharon James,311 N Waller Ave,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.999980866909,495,ChildServ - FSS of Lawndale,3210 W Arthington St,,8677370,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'8677370',b'',b'childserv - fss of lawndale',b'',b'3210 w arthington st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'99',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
55,0.999980866909,496,ChildServ - FSS of Lawndale,3210 W Arthington St,,8677370,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'8677370',b'',b'childserv - fss of lawndale',b'',b'3210 w arthington st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'99',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
394,,497,YMCA of Metropolitan Chicago - YMCA - Marshall High School,3250 W Adams St,,2650022,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.999980866909,498,YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St,,6380773,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'6380773',b'',b'ymca of metropolitan chicago - north lawndale ymca',b'',b'3449 w arthington st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'111',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
61,0.999980866909,499,YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St,,6380773,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'6380773',b'',b'ymca of metropolitan chicago - north lawndale ymca',b'',b'3449 w arthington st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'111',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
395,,500,Easter Seals Society of Metropolitan Chicago - Near South Side,3630 S Wells Ave,,5483614,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.999834313989,501,Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701,3701 W Ogden Ave,,5228400,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5228400',b'',b'carole robertson center for learning - carole robertson center- ogden 3701',b'',b'3701 w ogden ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'117',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
63,0.999834313989,502,Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701,3701 W Ogden Ave,,5228400,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5228400',b'',b'carole robertson center for learning - carole robertson center- ogden 3701',b'',b'3701 w ogden ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'117',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
396,,503,Easter Seals Society of Metropolitan Chicago - It Takes a Village,4000 W Division St,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,504,El Hogar del Nino/Cuidar - Maria Freeman,4312 S CALIFORNIA AVE,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,505,YWCA of Metropolitan Chicago - Debra Phillips,5116 S Prairie AVE,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,506,Onward Neighborhood House - Belmont-Cragin,5423 W Diversey,,,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.999981,507,YMCA of Metropolitan Chicago - Garfield Head Start/Child Developmental Center- YMCA,7 N Homan Ave,,2653900,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2653900',b'',b'ymca of metropolitan chicago - garfield head start/child developmental center- ymca',b'',b'7 n homan ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'169',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
400,,508,Salvation Army - EHS Family Child Homes,845 W 69th St,,3824700,,Early Head Start,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.999847263098,509,Salvation Army - Temple / Salvation Army,1 N Ogden Ave,,2262649,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2262649',b'',b'salvation army - temple / salvation army',b'',b'1 n ogden ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'510',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
0,0.999847263098,510,Salvation Army - Temple / Salvation Army,1 N Ogden Ave,,2262649,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2262649',b'',b'salvation army - temple / salvation army',b'',b'1 n ogden ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'510',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
1,0.999448135495,511,National Louis University - Dr. Effie O. Ellis Training Center,10 S Kedzie Ave,,5339011,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5339011',b'',b'national louis university - dr. effie o. ellis training center',b'',b'10 s kedzie ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'216',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
1,0.999448135495,512,National Louis University - Dr. Effie O. Ellis Training Center,10 S Kedzie Ave,,5339011,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5339011',b'',b'national louis university - dr. effie o. ellis training center',b'',b'10 s kedzie ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'216',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
3,0.999980866909,513,Board Trustees-City Colleges of Chicago - Olive-Harvey College,10001 S Woodlawn Ave,,2916100,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2916100',b'',b'board trustees-city colleges of chicago - olive-harvey college',b'',b'10001 s woodlawn ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'513',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
3,0.999980866909,514,Board Trustees-City Colleges of Chicago - Olive-Harvey College,10001 S Woodlawn Ave,,2916100,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2916100',b'',b'board trustees-city colleges of chicago - olive-harvey college',b'',b'10001 s woodlawn ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'513',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
