Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Executive Director,canonical_Id,canonical_Phone,canonical_Center Director,canonical_Zip,canonical_IDHS Provider ID,canonical_Agency,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Director,canonical_CC fund,canonical_Number per Site HS,canonical_Program Name,canonical_Site name,canonical_Website,canonical_ECE Available Programs,canonical_Funded Enrollment,canonical_Column,canonical_Number per Site EHS,canonical_Email Address,canonical_NAEYC Valid Until,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Program Option,canonical_Head Start Fund,canonical_Column2,canonical_Fax,canonical_Length of Day,canonical_Source,canonical_Neighborhood,canonical_Address,canonical_NAEYC Program Id
367,0.937156736851,742,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Jones Academy,4344 S Wentworth Ave ,,5363757,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'742',b'5363757',b'www.henryboothhouse.org',b'60609',b'',b'',b'no',b'felicia jones',b'',b'yes',b'',b'head start',b'henry booth house jones academy',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'felicia jones',b'',b'',b'fuller park',b'',b'',b'',b'half day/full day',b'dfss_agencysitelies_2012.csv',b'',b'4344 s wentworth ave',b''
101,0.937097454071,743,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Leclaire-Ryder Day Care / Hull House,4410 S Laporte Ave ,,7675170,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7072ps(hs collaboration with childcare)',b'127',b'7675170',b'',b'60638',b'',b'',b'no',b'shirley mullin',b'',b'yes',b'',b'child care',b'hull house association - leclaire-ryder day care / hull house',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'garfield ridge',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4410 s laporte',b''
1054,,744,CPS_Early_Childhood_Portal_scrape.csv, McCorkle,4421 S. State St. ,,5351793,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,0.935843586922,745,CPS_Early_Childhood_Portal_scrape.csv, Stockton Br.,4425 N. Magnolia Ave ,,5342510,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'745',b'5342510',b'',b'60640',b'',b'',b'',b'',b'',b'',b'',b'head start',b'stockton br.',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'uptown',b'4425 n. magnolia ave',b''
1055,,746,CPS_Early_Childhood_Portal_scrape.csv, Graham,4436 S. Union ,,5351308,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.939211070538,747,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Kiddy Kare Learning Ctr,4444 S Kedzie Ave ,,2476642,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'128',b'2476642',b'www.elvalor.org',b'60632',b'',b'',b'no',b'marina lopez',b'',b'yes',b'',b'child care',b'el valor - kiddy kare learning ctr',b'no',b'vincent allocco',b'el valor',b'',b'',b'',b'marina lopez',b'',b'',b'brighton park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'4444 s kedzie',b''
369,0.934002,748,CPS_Early_Childhood_Portal_scrape.csv, Woodson South,4444 S. Evans Ave ,,5351280,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'748',b'5351280',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'head start',b'woodson south',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'',b'4444 s. evans ave',b''
103,0.934239506721,749,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Uptown West / Hull House,4520 N Beacon St ,,5613500,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'129',b'5613500',b'',b'60640',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'hull house association - uptown west / hull house',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4520 n beacon st',b''
370,0.934002,750,CPS_Early_Childhood_Portal_scrape.csv, Columbia Explorers,4520 S. Kedzie ,,5354050,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'750',b'5354050',b'',b'60632',b'',b'',b'',b'',b'',b'',b'',b'head start',b'columbia explorers',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'brighton park',b'4520 s. kedzie',b''
371,0.934002,751,CPS_Early_Childhood_Portal_scrape.csv, Stewart,4525 N. Kenmore ,,5342640,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'751',b'5342640',b'',b'60640',b'',b'',b'',b'',b'',b'',b'',b'head start',b'stewart',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'uptown',b'4525 n. kenmore',b''
104,0.939775377512,752,CPS_Early_Childhood_Portal_scrape.csv, St. Paul Church of God - Chaney Ford Child Care Center,4526 S Wabash Ave ,,2858721,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'130',b'2858721',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'st. paul church of god - chaney ford child care center',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'',b'4526 s wabash ave',b''
105,0.936606192589,753,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Roseland / CYC,461 E 111th St ,,4684405,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7066ps(hs collaboration with childcare & prek)',b'131',b'4684405',b'www.chicagoyouthcenters.org',b'60627',b'',b'',b'no',b'leola clay',b'',b'yes',b'',b'child care',b'chicago youth centers - roseland / cyc',b'no',b'harry wells',b'chicago youth centers',b'',b'',b'',b'leola clay',b'',b'',b'roseland',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'461 e 111th st',b''
105,0.936606192589,754,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Roseland / CYC,461 E 111th St ,,4684405,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7066ps(hs collaboration with childcare & prek)',b'131',b'4684405',b'www.chicagoyouthcenters.org',b'60627',b'',b'',b'no',b'leola clay',b'',b'yes',b'',b'child care',b'chicago youth centers - roseland / cyc',b'no',b'harry wells',b'chicago youth centers',b'',b'',b'',b'leola clay',b'',b'',b'roseland',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'461 e 111th st',b''
108,0.934001922607,755,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Just For You,4647 W Washington Blvd ,,6268655,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1282',b'6268655',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'home of life community dev. corp. - home of life just for you',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4647 w washington blvd',b''
109,0.938219621778,756,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Community Development,4650 W Madison St ,,6268655,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'1283',b'6268655',b'www.homeoflife.org',b'60644',b'',b'',b'no',b'dorietta sceanior',b'',b'yes',b'',b'state pre-kindergarten',b'home of life community dev. corp. - home of life community development',b'yes',b'delores sheppard',b'home of life community dev. corp.',b'',b'',b'',b'diane congress',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4650 w madison',b''
111,0.941135928035,757,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Uptown,4701 N Winthrop Ave ,,7694540,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2672it(child care it center), 3405ps(hs collaboration with c'",b'2424',b'7694540',b'www.christopherhouse.org',b'60640',b'',b'',b'no',b'karen ross william',b'',b'yes',b'',b'child care',b'christopher house uptown',b'no',b'cp',b'christopher house',b'',b'',b'',b'karen ross william',b'',b'',b'uptown',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'uptown',b'4701 n winthrop',b''
372,0.933855295181,758,CPS_Early_Childhood_Portal_scrape.csv, McPherson,4728 N. Wolcott Ave ,,5344625,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'758',b'5344625',b'',b'60640',b'',b'',b'',b'',b'',b'',b'',b'head start',b'mcpherson',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'lincoln square',b'4728 n. wolcott ave',b''
1056,,759,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - First Start Academy,4753 W Washington Blvd ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.936043530703,760,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Lincoln Square / Hull House,4754 N Leavitt St ,,8788651,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'7129ps(hs collaboration with childcare & prek), 2709sa(schoo'",b'1285',b'8788651',b'',b'60625',b'',b'',b'no',b'raina sajous',b'',b'yes',b'',b'child care',b'hull house association - lincoln square / hull house',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'lincoln square',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4754 n leavitt',b''
113,0.936753481627,761,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - St. Joseph,4800 S Paulina St ,,9272524,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2631sa(school age (sa)), 7041ps(hs collaboration with childc'",b'1211',b'9272524',b'www.catholiccharities.net',b'60609',b'',b'',b'no',b'janice williams',b'',b'yes',b'',b'child care',b'catholic charities of the archdiocese of chicago - st. joseph',b'yes',b'laura rios',b'catholic charities of the archdiocese of chicago',b'',b'',b'',b'janice williams',b'',b'',b'new city',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4800 s paulina',b''
373,0.934002,762,CPS_Early_Childhood_Portal_scrape.csv, Nash,4837 W. Erie ,,5346125,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'762',b'5346125',b'',b'60644',b'',b'',b'',b'',b'',b'',b'',b'head start',b'nash',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'austin',b'4837 w. erie',b''
114,0.937488158544,763,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Winthrop Children's Center / LSSI,4848 N Winthrop Ave ,,8783210,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2664it(child care it center), 7133ps(hs collaboration with c'",b'138',b'8783210',b'www.lssi.org',b'60640',b'',b'',b'no',b'',b'',b'yes',b'',b'child care',"b""lutheran social services of illinois - winthrop children's center / lssi""",b'no',b'john schnier',b'lutheran social services of illinois',b'',b'',b'',b'',b'',b'',b'uptown',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'4848 n winthrop',b''
374,0.934002,764,CPS_Early_Childhood_Portal_scrape.csv, McCutcheon,4865 N. Sheridan Rd ,,5342680,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'764',b'5342680',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'head start',b'mccutcheon',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'',b'4865 n. sheridan rd',b''
375,0.93956771493,765,CPS_Early_Childhood_Portal_scrape.csv, Westside Holistic Family Services - Westside Holistic Family Service,4909 W Division St ,,9218777,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'765',b'9218777',b'',b'60651',b'',b'',b'no',b'florence merritt',b'',b'yes',b'',b'head start',b'westside holistic family services westside holistic family services',b'no',b'jo anne anderson',b'westside holistic family services',b'',b'',b'',b'florence merritt',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'dfss_agencysitelies_2012.csv',b'',b'4909 w division',b''
116,0.934001922607,766,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House East,4910 S Dr. Martin Luther King Dr ,,3732083,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1213',b'3732083',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'firman community services - firman house east',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4910 s dr. martin luther king dr',b''
185,0.934001922607,767,CPS_Early_Childhood_Portal_scrape.csv, Overton CPC,4935 S. Indiana ,,5351811,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2707',b'5351811',b'',b'60615',b'',b'',b'',b'',b'',b'',b'',b'child parent center',b'overton cpc',b'',b'cpc-fd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'grand boulevard',b'4935 s. indiana',b''
117,0.938059945901,768,CPS_Early_Childhood_Portal_scrape.csv, Healing Temple - Healing Temple,4941 W Chicago Ave ,,2876964,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'140',b'2876964',b'',b'60651',b'',b'',b'no',b'carole smoot',b'',b'yes',b'',b'child care',b'healing temple - healing temple',b'no',b'elizabeth lockhart',b'healing temple',b'',b'',b'',b'carole smoot',b'',b'',b'austin',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'4941 w chicago',b''
118,0.936053112149,769,CPS_Early_Childhood_Portal_scrape.csv, Appeal for Charities and Goodwill - Appeal for Charities,50 W 71st St ,,6515400,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4354it(child care it center), 4354sa(school age (sa)), 4354p'",b'141',b'6515400',b'',b'60621',b'',b'',b'no',b'charlotte osei-bonsu',b'',b'yes',b'',b'child care',b'appeal for charities and goodwill - appeal for charities',b'no',b'p.a. onsei-bonsu',b'appeal for charities and goodwill',b'',b'',b'',b'charlotte osei-bonsu',b'',b'',b'greater grand crossing',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'50 w 71st st',b''
376,0.936962703864,770,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Parkway Community Center / Hull House,500 E 67th St ,,4931306,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1215',b'4931306',b'',b'60619',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'hull house association - parkway community center / hull house',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'woodlawn',b'500 e 67th st',b''
119,0.939705391725,771,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Columbus Park / Salvation Army,500 S Central Ave ,,9214162,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7017ps(hs collaboration with childcare & prek)',b'1287',b'9214162',b'www.usc.salvationarmy.com',b'60644',b'',b'',b'no',b'felice lewis',b'',b'yes',b'',b'child care',b'salvation army columbus park',b'no',b'claudia rowland',b'salvation army',b'',b'',b'',b'felice lewis',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'austin',b'500 s central',b''
120,0.934397498767,772,CPS_Early_Childhood_Portal_scrape.csv," Douglass-Tubman Youth Ministries,Inc. - Douglass-Tubman Child Development Center",5010 W Chicago Ave ,,6266581,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2101sa(school age (sa)), 2100ps(child care ps center)'",b'143',b'6266581',b'',b'60651',b'',b'',b'no',b'mrs. andrea young',b'',b'no',b'',b'child care',"b'douglass-tubman youth ministries,inc. - douglass-tubman child development center'",b'no',b'',"b'douglass-tubman youth ministries,inc.'",b'',b'',b'',b'',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'5010 w chicago ave',b''
121,0.935145825148,773,CPS_Early_Childhood_Portal_scrape.csv, Wayman Day Care Center - Wayman Day Care,511 W Elm St ,,9432120,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'3283',b'9432120',b'',b'60610',b'',b'',b'',b'',b'',b'',b'',b'child care',b'wayman day care center - wayman day care',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'511 w elm st',b''
378,0.934002,774,CPS_Early_Childhood_Portal_scrape.csv, May,512 S. Lavergne ,,5346140,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'774',b'5346140',b'',b'60644',b'',b'',b'',b'',b'',b'',b'',b'head start',b'may',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'austin',b'512 s. lavergne',b''
379,0.934002,775,CPS_Early_Childhood_Portal_scrape.csv, Goudy,5120 N. Winthrop ,,5342480,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'775',b'5342480',b'',b'60640',b'',b'',b'',b'',b'',b'',b'',b'head start',b'goudy',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'uptown',b'5120 n. winthrop',b''
122,0.934002,776,CPS_Early_Childhood_Portal_scrape.csv, Albany Park Community Center - Albany Park Head Start Center-Kimball,5121 N Kimball Ave ,,5095657,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'145',b'5095657',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'albany park community center - albany park head start center-kimball',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'5121 n kimball ave',b''
380,0.937629908323,777,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - All About Kids Learning Academy,514 E 75th St ,,8922800,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'777',b'8922800',b'www.henryboothhouse.org',b'60619',b'',b'',b'no',b'tess mckenzie',b'',b'yes',b'',b'head start',b'henry booth house all about kids learning academy',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'tess mckenzie',b'',b'',b'greater grand crossing',b'',b'',b'',b'half day/full day',b'dfss_agencysitelies_2012.csv',b'',b'514 e 75th st',b''
123,0.936387221018,778,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Teddy Bear 5 Pulaski,5160 S Pulaski RD ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'146',b'2847030',b'www.elvalor.org',b'60632',b'',b'',b'no',b'mary zirngibl',b'',b'yes',b'',b'child care',b'el valor teddy bear 5',b'no',b'vincent allocco',b'el valor',b'',b'',b'',b'mary zirngibl',b'',b'',b'west elsdon',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'5160 s pulaski rd',b''
381,0.934002,779,CPS_Early_Childhood_Portal_scrape.csv, Fulton,5300 S. Hermitage ,,5359000,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'779',b'5359000',b'',b'60609',b'',b'',b'',b'',b'',b'',b'',b'head start',b'fulton',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'new city',b'5300 s. hermitage',b''
125,0.935087367892,780,CPS_Early_Childhood_Portal_scrape.csv, Trinity United Church of Christ - Trinity United,532 W 95th St ,,4883511,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2527it(child care it center), 4311ps(hs collaboration with c'",b'1889',b'4883511',b'www.tucc.org',b'60628',b'',b'',b'no',b'ekoi florence',b'',b'yes',b'',b'state pre-kindergarten',b'trinity united church of christ - trinity united',b'yes',b'janet moore',b'trinity united church of christ',b'',b'',b'',b'ekoi florence',b'',b'',b'washington heights',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'532 w 95th st',b''
127,0.936718672514,781,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Grace Mission,5332 S Western Ave ,,4761990,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'3416ps(hs collaboration with childcare & prek), 2711ps(child'",b'148',b'4761990',b'www.catholiccharities.net',b'60609',b'',b'',b'no',b'francine johnson',b'',b'yes',b'',b'state pre-kindergarten',b'catholic charities of the archdiocese of chicago - grace mission',b'yes',b'laura rios',b'catholic charities of the archdiocese of chicago',b'',b'',b'',b'francine johnson',b'',b'',b'gage park',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'5332 s western',b''
1057,,782,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Mosaic,5332-34 W Addison Ave ,,7777411,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,0.936515,783,CPS_Early_Childhood_Portal_scrape.csv, Doolittle West,535 E. 35th St ,,5351040,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'783',b'5351040',b'',b'60616',b'',b'',b'',b'',b'',b'',b'',b'head start',b'doolittle west',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'douglas',b'535 e. 35th st',b''
383,0.939043998718,784,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Angel Wings,5365 W North Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'784',b'7450262',b'www.henryboothhouse.org',b'60639',b'',b'',b'no',b'lisa collins',b'',b'yes',b'',b'head start',b'henry booth house angel wings',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'lisa collins',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'dfss_agencysitelies_2012.csv',b'',b'5365 w north ave',b''
1058,,785,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Near The Pier Dev Center,540 N Lakeshore Dr ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.934011300405,786,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House South,5401 S Wentworth Ave ,,4513400,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4394it(child care it center), 4394ps(child care ps center &'",b'149',b'4513400',b'',b'60609',b'',b'',b'no',b'donna skinner-echols',b'',b'no',b'',b'state pre-kindergarten',b'firman community services - firman house south',b'no',b'',b'firman community services',b'',b'',b'',b'',b'',b'',b'fuller park',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'5401 s wentworth ave',b''
129,0.935779412587,787,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Belmont-Cragin,5423 W Diversey ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'3153it(child care it center), 3153ps(child care ps center &'",b'1860',b'6223215',b'www.onwardhouse.org',b'60639',b'',b'',b'yes',b'santa rivera',b'',b'yes',b'',b'state pre-kindergarten',b'onward neighborhood house - belmont-cragin',b'yes',b'mario garcia',b'onward neighborhood house',b'',b'',b'',b'santa rivera',b'',b'',b'belmont cragin',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'5423 w diversey',b''
