Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Website,canonical_Email Address,canonical_Number per Site EHS,canonical_Center Director,canonical_Head Start Fund,canonical_Progmod,canonical_Purple binder service type,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Address,canonical_Site name,canonical_Ounce of Prevention Description,canonical_NAEYC Valid Until,canonical_Source,canonical_Director,canonical_Column2,canonical_Eearly Head Start Fund,canonical_IDHS Provider ID,canonical_Fax,canonical_Number per Site HS,canonical_Agency,canonical_Zip,canonical_Phone,canonical_Id,canonical_Funded Enrollment,canonical_Executive Director,canonical_Program Name,canonical_ECE Available Programs,canonical_CC fund,canonical_Column,canonical_Neighborhood,canonical_Program Option
43,0.764674884932,595,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'www.elvalor.org',b'',b'no',b'',b'extended day',b'',b'1723 w 35th st',b'el valor - little tykes ii',b'',b'laura gonzalez',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'laura gonzalez',b'',b'',b'',b'',b'60609',b'5791791',b'595',b'el valor',b'',b'child care',b'vincent allocco',b'yes',b'',b'mckinley park',b'mckinley park'
43,0.764674884932,596,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'www.elvalor.org',b'',b'no',b'',b'extended day',b'',b'1723 w 35th st',b'el valor - little tykes ii',b'',b'laura gonzalez',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'laura gonzalez',b'',b'',b'',b'',b'60609',b'5791791',b'595',b'el valor',b'',b'child care',b'vincent allocco',b'yes',b'',b'mckinley park',b'mckinley park'
44,0.849103182554,597,CPS_Early_Childhood_Portal_scrape.csv, Church of God True Believers - Church of God Day Care,1738 W Marquette Rd ,,4715222,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'1738 w marquette rd',b'church of god true believers - church of god day care',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'',b'',b'',b'',b'',b'60636',b'4715222',b'51',b'',b'',b'child care',b'',b'',b'',b'',b''
366,0.836281359196,598,CPS_Early_Childhood_Portal_scrape.csv, Jungman,1746 S. Miller ,,5347375,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.cps.edu',b'',b'',b'',b'3-4 hours',b'',b'1746 s. miller',b'jungman',b'',b'mrs. zaida hernandez',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60608',b'5347375',b'2590',b'chicago public schools',b'',b'head start',b'paula cottone',b'',b'',b'lower west side',b''
45,0.805482208729,599,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Rogers Park / LSSI,1754 W Devon Ave ,,2623366,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'1754 w devon ave',b'lutheran social services of illinois - rogers park / lssi',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'',b'',b'',b'',b'',b'60660',b'2623366',b'52',b'',b'',b'child care',b'',b'',b'',b'',b''
46,0.758880337079,600,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'yes',b'',b'half day/full day',b'',b'1814 s paulina st',b'chicago commons association - guadalupano family center',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'kelli kemp',b'',b'',b'',b'',b'60636',b'6663883',b'1175',b'salvation army',"b'5989ip(ehs collaboration enhanced home ip), 5989it(ehs enhan'",b'state pre-kindergarten',b'',b'no',b'',b'',b'west englewood'
46,0.758880337079,601,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'yes',b'',b'half day/full day',b'',b'1814 s paulina st',b'chicago commons association - guadalupano family center',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'kelli kemp',b'',b'',b'',b'',b'60636',b'6663883',b'1175',b'salvation army',"b'5989ip(ehs collaboration enhanced home ip), 5989it(ehs enhan'",b'state pre-kindergarten',b'',b'no',b'',b'',b'west englewood'
47,0.823707401752,602,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave ,,2352525,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'yes',b'',b'half day/full day',b'',b'1834 n lawndale ave',b'ymca of metropolitan chicago - mccormick tribune- ymca',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'cythnia suarez',b'',b'',b'',b'',b'60625',b'2352525',b'55',b'erie neighborhood house',"b'5679ip(ehs collaboration enhanced home ip), 5680it(child car'",b'state pre-kindergarten',b'',b'no',b'',b'',b'albany park'
367,0.799419626594,603,CPS_Early_Childhood_Portal_scrape.csv, Yates,1839 N. Richmond ,,5344550,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'www.cps.edu',b'',b'no',b'',b'5-6 hours',b'',b'1839 n. richmond',b'yates',b'',b'mr. harry randell',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'mr. harry randell',b'',b'',b'',b'',b'60647',b'5344550',b'2087',b'chicago public schools',b'',b'head start',b'paula cottone',b'yes',b'',b'logan square',b'logan square'
222,0.871630787849,604,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Wee Care Nursery and Kindergarden,1845 E 79th St ,,2214442,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.henryboothhouse.org',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'1845 e 79th st.',b'henry booth house - wee care nursery and kindergarden',b'',b'ms. williams-morgan',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60649',b'2214442',b'2215',b'henry booth house',b'',b'community partnerships',b'scott perkins',b'',b'',b'',b''
368,0.801597,605,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Nico's,1855 W 95th St ,,2380117,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'half day/full day',b'',b'1855 w 95th st',"b""henry booth house - nico's""",b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'ms. watts',b'',b'',b'',b'',b'60643',b'2380117',b'605',b'henry booth house',b'',b'head start',b'',b'no',b'',b'',b'beverly'
369,0.775808,606,CPS_Early_Childhood_Portal_scrape.csv, Esmond,1865 W. Montvale ,,5352650,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'',b'1865 w. montvale',b'esmond',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60643',b'5352650',b'606',b'',b'',b'head start',b'hs-hd',b'',b'',b'morgan park',b''
48,0.857770688832,607,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'extended day',b'',b'1900 w van buren st',b'board trustees-city colleges of chicago - malcolm x college',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'ereyne weekes',b'',b'',b'',b'',b'60612',b'8507000',b'9',b'board trustees-city colleges of chicago',"b'7025ps (hs collaboration with childcare & prek), 4385ps(chil'",b'child care',b'',b'yes',b'',b'',b'near west side'
48,0.857770688832,608,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'extended day',b'',b'1900 w van buren st',b'board trustees-city colleges of chicago - malcolm x college',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'ereyne weekes',b'',b'',b'',b'',b'60612',b'8507000',b'9',b'board trustees-city colleges of chicago',"b'7025ps (hs collaboration with childcare & prek), 4385ps(chil'",b'child care',b'',b'yes',b'',b'',b'near west side'
370,0.820663720369,609,CPS_Early_Childhood_Portal_scrape.csv, Whittier,1900 W. 23rd St. ,,5354590,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.cps.edu',b'',b'',b'',b'3-4 hours',b'',b'1900 w. 23rd st.',b'whittier',b'',b'ms. zoila garcia',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60608',b'5354590',b'2083',b'chicago public schools',b'',b'head start',b'paula cottone',b'',b'',b'lower west side',b''
371,0.73674839735,610,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Englewood Messiah,1910 W 64th ST ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'half day/full day',b'',b'1910 w 64th st',b'lutheran social services of illinois - englewood messiah',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'delphine whittlesey',b'',b'',b'',b'',b'60636',b'4365110',b'610',b'lutheran social services of illinois',b'',b'head start',b'',b'yes',b'',b'',b'west englewood'
532,0.994977355003,611,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Vereva,1935 W 51st St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'1935 w. 51st st.',b'terry town vireva nursery school',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'',b'9258417',b'273',b'',b'',b'community partnerships',b'',b'',b'',b'',b''
886,,612,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Kiddie Kottage,1946 W 87th St ,,2337292,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.710772735732,613,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'yes',b'',b'',b'www.elvalor.org',b'',b'no',b'',b'extended day',b'',b'1951 w 19th st',b'el valor - guadalupe reyes children & family center',b'',b'rosa moreno',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'lydia marcos',b'',b'',b'',b'',b'60608',b'9972021',b'2146',b'el valor',"b'4141ps(child care ps center), 7026ps(hs collaboration with c'",b'child care',b'vincent allocco',b'yes',b'',b'',b'lower west side'
50,0.710772735732,614,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'yes',b'',b'',b'www.elvalor.org',b'',b'no',b'',b'extended day',b'',b'1951 w 19th st',b'el valor - guadalupe reyes children & family center',b'',b'rosa moreno',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'lydia marcos',b'',b'',b'',b'',b'60608',b'9972021',b'2146',b'el valor',"b'4141ps(child care ps center), 7026ps(hs collaboration with c'",b'child care',b'vincent allocco',b'yes',b'',b'',b'lower west side'
223,0.998563528061,615,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Loop,2001 S Michigan Ave ,,2258828,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'2001 s. michigan ave.',b'loop learning center',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'',b'2258828',b'276',b'',b'',b'community partnerships',b'',b'',b'',b'',b''
51,0.712758362293,616,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'2001 w pierce ave',b'north avenue day nursery - north avenue day nursery',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'',b'3424499',b'60',b'',b'',b'state pre-kindergarten',b'',b'',b'',b'',b''
7,0.73894204696,617,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.easterseaslchicago.org',b'',b'',b'',b'half day/full day',b'',b'1001 w roosevelt rd',b'easter seals society of metropolitan chicago - gilchrist-marchman',b'',b'morayma cancel',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'',b'',b'',b'',b'',b'60608',b'9395115',b'6',b'easter seals society of metropolitan chicago',b'',b'child care',b'barbara zawacki',b'',b'',b'near west side',b''
7,0.73894204696,618,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.easterseaslchicago.org',b'',b'',b'',b'half day/full day',b'',b'1001 w roosevelt rd',b'easter seals society of metropolitan chicago - gilchrist-marchman',b'',b'morayma cancel',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'',b'',b'',b'',b'',b'60608',b'9395115',b'6',b'easter seals society of metropolitan chicago',b'',b'child care',b'barbara zawacki',b'',b'',b'near west side',b''
372,0.799333900213,619,CPS_Early_Childhood_Portal_scrape.csv, Chase,2021 N. Point St. ,,5344185,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.cps.edu',b'',b'',b'',b'3-4 hours',b'',b'2021 n. point st.',b'chase',b'',b'ms. raquel saucedo',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60647',b'5344185',b'1979',b'chicago public schools',b'',b'head start',b'paula cottone',b'',b'',b'logan square',b''
373,0.712758,620,CPS_Early_Childhood_Portal_scrape.csv, Lloyd,2103 N. Lamon ,,5343070,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'',b'2103 n. lamon',b'lloyd',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60639',b'5343070',b'620',b'',b'',b'head start',b'hs-hd',b'',b'',b'belmont cragin',b''
374,0.836281359196,621,CPS_Early_Childhood_Portal_scrape.csv, Herbert,2131 W. Monroe ,,5347806,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.cps.edu',b'',b'',b'',b'5-6 hours',b'',b'2131 w. monroe',b'herbert',b'',b'ms. denise j. gillespie',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60612',b'5347806',b'2015',b'chicago public schools',b'',b'head start',b'paula cottone',b'',b'',b'near west side',b''
375,0.824969768524,622,CPS_Early_Childhood_Portal_scrape.csv, Spencer,214 N. Lavergne ,,5346150,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.cps.edu',b'',b'',b'',b'3-4 hours',b'',b'214 n. lavergne',b'spencer',b'',b'mr. shawn l. jackson',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60644',b'5346150',b'2074',b'chicago public schools',b'',b'head start',b'paula cottone',b'',b'',b'austin',b''
53,0.721772829692,623,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Church,2140 W 79th St ,,8739155,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'half day/full day',b'',b'2141 w 79th st',b'first church of love and faith - first church of love & faith annex',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'connie guyton',b'',b'',b'',b'',b'60620',b'2246800',b'65',b'first church of love and faith',b'',b'head start',b'',b'yes',b'',b'',b'auburn gresham'
52,0.681220557955,624,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'yes',b'',b'',b'www.caslservice.org',b'',b'no',b'',b'half day/full day',b'',b'2141 s tan ct',b'chinese american service league - chinese american service league',b'',b'brenda arksey',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'weilian xin',b'',b'',b'',b'',b'60616',b'7910418',b'625',b'chinese american service league',"b'3248ps (hs collaboration with childcare & prek), 2771ps (chi'",b'state pre-kindergarten',b'esther wong',b'yes',b'',b'',b'armour square'
52,0.681220557955,625,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'yes',b'',b'',b'www.caslservice.org',b'',b'no',b'',b'half day/full day',b'',b'2141 s tan ct',b'chinese american service league - chinese american service league',b'',b'brenda arksey',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'weilian xin',b'',b'',b'',b'',b'60616',b'7910418',b'625',b'chinese american service league',"b'3248ps (hs collaboration with childcare & prek), 2771ps (chi'",b'state pre-kindergarten',b'esther wong',b'yes',b'',b'',b'armour square'
53,0.691316803296,626,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Annex,2141 W 79th St ,,2246800,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'half day/full day',b'',b'2141 w 79th st',b'first church of love and faith - first church of love & faith annex',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'connie guyton',b'',b'',b'',b'',b'60620',b'2246800',b'65',b'first church of love and faith',b'',b'head start',b'',b'yes',b'',b'',b'auburn gresham'
887,,627,CPS_Early_Childhood_Portal_scrape.csv, Paderewski,2221 S. Lawndale ,,5341821,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,628,CPS_Early_Childhood_Portal_scrape.csv, Ellington,224 N. Central ,,5346361,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0.977699657281,629,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Love Learning Center,228 E 61st St ,,7520243,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'no',b'',b'',b'www.gamechicago.org',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'228 e 61st st',b'chicago state university the love learning center',b'',b'burchell love',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'burchell love',b'',b'',b'',b'',b'60637',b'7520243',b'2094',b'chicago state university',b'',b'community partnerships',b'grace ratliff',b'yes',b'',b'',b'washington park'
377,0.819507062435,630,CPS_Early_Childhood_Portal_scrape.csv, Claremont,2300 W. 64th St ,,5358110,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.cps.edu',b'',b'',b'',b'5-6 hours',b'',b'2300 w. 64th st',b'claremont',b'',b'mrs. rebecca l. stinson',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60636',b'5358110',b'1981',b'chicago public schools',b'',b'head start',b'paula cottone',b'',b'',b'chicago lawn',b''
378,0.712758,631,CPS_Early_Childhood_Portal_scrape.csv, Pickard,2301 W. 21st Pl. ,,5357280,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'',b'2301 w. 21st pl.',b'pickard',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60608',b'5357280',b'631',b'',b'',b'head start',b'hs-hd',b'',b'',b'lower west side',b''
379,0.712758,632,CPS_Early_Childhood_Portal_scrape.csv, Dett,2306 W. Maypole ,,5347160,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'',b'2306 w. maypole',b'dett',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60612',b'5347160',b'632',b'',b'',b'head start',b'hs-fd',b'',b'',b'near west side',b''
54,0.720391392708,633,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'2325 s california ave',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'',b'',b'',b'',b'',b'60608',b'5231629',b'66',b'',b'',b'early head start',b'',b'',b'',b'',b''
54,0.720391392708,634,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'2325 s california ave',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'',b'',b'',b'',b'',b'60608',b'5231629',b'66',b'',b'',b'early head start',b'',b'',b'',b'',b''
55,0.734027177095,635,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'2326 s dearborn st',b'henry booth house - bernard gentry',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60616',b'8428557',b'635',b'',b'',b'child care',b'cp',b'',b'',b'near south side',b''
55,0.734027177095,636,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'2326 s dearborn st',b'henry booth house - bernard gentry',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60616',b'8428557',b'635',b'',b'',b'child care',b'cp',b'',b'',b'near south side',b''
56,0.712758,637,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Kenyatta's Day Care,2334 E 75th ,,2213777,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'2334 e 75th',"b""chicago state university - kenyatta's day care""",b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'',b'2213777',b'70',b'',b'',b'child care',b'',b'',b'',b'',b''
380,0.950545072556,638,CPS_Early_Childhood_Portal_scrape.csv, Cardenas,2345 S. Millard ,,5341465,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'www.cps.edu',b'',b'',b'',b'3-4 hours',b'',b'2345 s. millard',b'cardenas',b'',b'dr. jeremy feiwell',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'60623',b'5341465',b'638',b'chicago public schools',b'',b'head start',b'paula cottone',b'',b'',b'',b''
57,0.775166898966,639,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Hillard House / Henry Booth,2401 S Wabash Ave ,,7919710,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'2401 s wabash ave',b'henry booth house - hillard house / henry booth',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'',b'',b'',b'',b'7919710',b'71',b'',b'',b'community partnerships',b'',b'',b'',b'',b''
58,0.75458749703,640,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'yes',b'',b'',b'',b'',b'no',b'',b'half day/full day',b'',b'2414 s albany ave',b'catholic charities of the archdiocese of chicago - our lady of tepeyac',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'petra gutierrez',b'',b'',b'',b'',b'60623',b'2775888',b'72',b'catholic charities of the archdiocese of chicago',"b'2617sa(school age (sa)), 4382ps(hs collaboration with childc'",b'child care',b'',b'yes',b'',b'',b'south lawndale'
